oid_usuario;oid_conta;num_conta;nom_transacao;NUM_ANO_MES;qtd_transacao
1578094;1583455;5223;Cartões;202206;4
1962419;1932152;8028;Pagamentos;202202;4
1561366;1567928;850;Pagamentos;202206;2
6746467;2202953;9750;Conta Corrente;202201;2
1962419;1932152;8028;Investimentos;202201;2
1561366;1567928;850;Pagamentos;202201;4
3991013;3818851;14087;Conta Corrente;202201;6
1570052;1575984;5401;Cartões;202204;4
1962419;1932152;8028;Convênios;202201;2
7138933;6606792;23175;Pagamentos;202203;28
3991013;3818851;14087;Conta Corrente;202203;36
1962419;1932152;8028;Conta Corrente;202202;2
1962419;1932152;8028;Convênios;202206;2
6631312;6176075;20800;Investimentos;202204;16
1468483;1481244;868;Pagamentos;202206;4
1476856;1489315;1600;Convênios;202205;4
1669073;1661081;6998;Pagamentos;202203;40
1553441;1560545;1546;Cartões;202203;2
1481130;1493342;1520;Convênios;202201;4
2255547;2102039;9253;Pagamentos;202201;4
1570052;1575984;5401;Investimentos;202204;4
5161767;4891070;16195;Cartões;202203;2
5161767;4891070;16195;Cartões;202202;2
1477641;1490041;1333;Investimentos;202205;22
1548056;1555573;1309;Pagamentos;202205;4
1507108;1517693;710;Pagamentos;202206;180
1481130;1493342;1520;Pagamentos;202205;4
1578094;1583455;5223;Cartões;202202;12
2615702;2539065;10863;Pagamentos;202205;12
1481130;1493342;1520;Convênios;202202;2
6637434;6181409;20834;Convênios;202201;6
1477641;1490041;1333;Pagamentos;202201;6
1548056;1555573;1309;Conta Corrente;202204;6
6631312;6176075;20800;Investimentos;202201;8
1481130;1493342;1520;Convênios;202206;2
1481130;1493342;1520;Convênios;202204;2
1669073;1661081;6998;Conta Corrente;202205;8
1578094;1583455;5223;Pagamentos;202203;4
1669073;1661081;6998;Convênios;202203;8
6625075;6170661;20753;PIX;202201;30
6746467;2202953;9750;PIX;202203;2
1778063;1762154;3450;PIX;202206;2
1778063;1762154;3450;PIX;202204;2
1488732;1500473;1643;PIX;202205;32
1488732;1500473;1643;PIX;202206;22
7138933;6606792;23175;PIX;202206;60
1548056;1555573;1309;PIX;202202;34
1621129;1619634;1554;PIX;202206;62
2144723;1603547;60;PIX;202201;4
1540341;1548464;3425;PIX;202202;12
6326641;5913094;19712;PIX;202204;4
2208353;2159872;9652;PIX;202202;16
1778063;1762154;3450;PIX;202203;2
1548056;1555573;1309;PIX;202203;48
7138933;6606792;23175;PIX;202201;76
1540341;1548464;3425;PIX;202203;38
1561366;1567928;850;PIX;202203;10
6326641;5913094;19712;PIX;202202;8
6637434;6181409;20834;PIX;202206;2
1477641;1490041;1333;PIX;202204;74
1577696;1583063;5169;PIX;202202;14
1477641;1490041;1333;PIX;202201;124
1578094;1583455;5223;PIX;202206;300
1488732;1500473;1643;PIX;202202;6
2208353;2159872;9652;PIX;202205;22
2208353;2159872;9652;PIX;202201;10
2144723;1603547;60;PIX;202204;4
6326641;5913094;19712;PIX;202203;2
1477641;1490041;1333;PIX;202202;42
1553441;1560545;1546;PIX;202204;6
1570052;1575984;5401;PIX;202203;68
1669073;1661081;6998;PIX;202204;488
3801179;3622138;13390;PIX;202203;6
2615702;2539065;10863;PIX;202206;54
1578094;1583455;5223;PIX;202201;96
1578094;1583455;5223;PIX;202204;172
1601067;2994441;2186;PIX;202204;4
1601067;2994441;2186;PIX;202205;2
1601067;2994441;2186;PIX;202206;2
1578094;1583455;5223;PIX;202203;208
6631312;6176075;20800;PIX;202206;44
1570052;1575984;5401;PIX;202202;64
3801179;3622138;13390;PIX;202201;10
5161767;4891070;16195;PIX;202202;28
5161767;4891070;16195;PIX;202205;70
2615702;2539065;10863;PIX;202201;36
3114675;1578903;6556;PIX;202206;6
1669073;1661081;6998;Conta Corrente;202203;8
1669073;1661081;6998;Crédito;202201;8
5161767;4891070;16195;Pagamentos;202204;4
1481130;1493342;1520;Pagamentos;202202;6
1481130;1493342;1520;Conta Corrente;202205;4
1962419;1932152;8028;Pagamentos;202201;2
6625075;6170661;20753;Pagamentos;202203;2
5161767;4891070;16195;Pagamentos;202206;4
1548056;1555573;1309;Convênios;202205;4
1570052;1575984;5401;Convênios;202205;4
1481130;1493342;1520;Pagamentos;202204;4
1477641;1490041;1333;Pagamentos;202206;6
1962419;1932152;8028;Conta Corrente;202203;2
1548056;1555573;1309;Convênios;202206;2
3801179;3622138;13390;Crédito;202201;2
1548056;1555573;1309;Convênios;202203;2
1570052;1575984;5401;Conta Corrente;202205;8
1553441;1560545;1546;Cartões;202205;2
1476856;1489315;1600;Cartões;202204;2
1570052;1575984;5401;Cartões;202202;4
3991013;3818851;14087;Pagamentos;202205;6
1570052;1575984;5401;Convênios;202206;8
7138933;6606792;23175;Pagamentos;202205;28
7138933;6606792;23175;Convênios;202201;16
3801179;3622138;13390;Pagamentos;202204;4
1481130;1493342;1520;Conta Corrente;202206;2
7138933;6606792;23175;Convênios;202202;24
1669073;1661081;6998;Convênios;202206;8
1669073;1661081;6998;Pagamentos;202201;40
3991013;3818851;14087;Conta Corrente;202202;6
1481130;1493342;1520;Convênios;202205;2
1548056;1555573;1309;Convênios;202201;6
1481130;1493342;1520;Conta Corrente;202204;2
3801179;3622138;13390;Pagamentos;202205;2
1477641;1490041;1333;Convênios;202206;2
3801179;3622138;13390;Pagamentos;202206;2
1669073;1661081;6998;Conta Corrente;202206;8
1561366;1567928;850;Pagamentos;202204;2
3991013;3818851;14087;Convênios;202205;6
1570052;1575984;5401;Cartões;202203;4
1962419;1932152;8028;Convênios;202204;2
6625075;6170661;20753;Conta Corrente;202201;4
3991013;3818851;14087;Convênios;202204;6
1561366;1567928;850;Convênios;202201;2
1573236;2220641;9539;Investimentos;202206;12
1570052;1575984;5401;Conta Corrente;202202;56
1621129;1619634;1554;Pagamentos;202205;6
1962419;1932152;8028;Conta Corrente;202206;6
6746467;2202953;9750;Pagamentos;202201;2
1578094;1583455;5223;Pagamentos;202201;8
2615702;2539065;10863;Pagamentos;202203;8
5161767;4891070;16195;Investimentos;202206;2
2615702;2539065;10863;Pagamentos;202204;8
1553441;1560545;1546;Cartões;202202;2
1476856;1489315;1600;Pagamentos;202206;6
1962419;1932152;8028;Pagamentos;202204;2
2255547;2102039;9253;Convênios;202201;4
1778063;1762154;3450;PIX;202205;4
1778063;1762154;3450;PIX;202202;2
1540341;1548464;3425;PIX;202206;2
6631312;6176075;20800;PIX;202203;16
2144723;1603547;60;PIX;202202;16
1481130;1493342;1520;PIX;202203;6
1476856;1489315;1600;PIX;202205;116
3270802;3133743;12300;PIX;202206;4
1561366;1567928;850;PIX;202204;10
6326641;5913094;19712;PIX;202206;6
6637434;6181409;20834;PIX;202202;20
3114675;1578903;6556;PIX;202204;2
1962419;1932152;8028;PIX;202201;34
1481130;1493342;1520;PIX;202201;2
1553441;1560545;1546;PIX;202205;2
2144723;1603547;60;PIX;202203;14
1468483;1481244;868;PIX;202201;2
1476856;1489315;1600;PIX;202206;158
4430746;4220917;14737;PIX;202204;2
2255547;2102039;9253;PIX;202201;4
6631312;6176075;20800;PIX;202201;24
2208353;2159872;9652;PIX;202206;34
1621129;1619634;1554;PIX;202202;32
1476856;1489315;1600;PIX;202202;42
1488732;1500473;1643;PIX;202204;16
1540341;1548464;3425;PIX;202204;28
1507108;1517693;710;PIX;202201;261
5922298;5562805;18597;PIX;202201;1
2615702;2539065;10863;PIX;202205;50
2615702;2539065;10863;PIX;202203;58
1578094;1583455;5223;PIX;202205;144
6746467;2202953;9750;PIX;202202;4
1507108;1517693;710;PIX;202206;306
1507108;1517693;710;PIX;202202;279
5161767;4891070;16195;PIX;202206;72
5922298;5562805;18597;PIX;202205;1
2615702;2539065;10863;PIX;202202;38
1601067;2994441;2186;PIX;202203;4
4909003;4666172;14940;Pagamentos;202202;20
6781970;6304239;21288;Investimentos;202202;2
2684440;2602472;11320;Convênios;202201;4
7211072;6668060;23507;Pagamentos;202202;16
6438117;6009475;20028;Convênios;202201;16
1634541;1630086;6920;Pagamentos;202203;16
1634541;1630086;6920;Convênios;202201;8
3700418;3531304;10103;Pagamentos;202205;2
2684440;2602472;11320;Pagamentos;202205;8
1589099;1593551;5967;Convênios;202203;2
7211072;6668060;23507;Convênios;202204;4
1480111;1492374;760;Conta Corrente;202201;6
5025944;4769239;16020;Conta Corrente;202204;24
5488134;5180691;17175;Pagamentos;202201;5
6781970;6304239;21288;Investimentos;202203;4
1584075;1588989;280;Pagamentos;202205;2
1480111;1492374;760;Conta Corrente;202205;2
7211072;6668060;23507;Pagamentos;202201;20
5025944;4769239;16020;Cartões;202206;12
7211072;6668060;23507;Convênios;202206;8
7211072;6668060;23507;Pagamentos;202204;28
7139347;6607175;23078;Convênios;202203;2
6438117;6009475;20028;Pagamentos;202203;40
6240479;5838547;19399;Crédito;202203;2
6240479;5838547;19399;Convênios;202203;4
3322690;3180499;12610;Pagamentos;202205;18
4909003;4666172;14940;Conta Corrente;202202;4
1572020;1577796;2771;Pagamentos;202202;1
1555276;1562221;4111;Cartões;202202;2
1508063;1518559;1651;Cartões;202201;4
1572020;1577796;2771;Cartões;202205;1
2684440;2602472;11320;Pagamentos;202204;4
6438117;6009475;20028;Pagamentos;202205;24
1572020;1577796;2771;Cartões;202204;1
1572020;1577796;2771;Conta Corrente;202206;1
2274707;5796294;19283;Cartões;202202;4
1572594;1578312;5320;Convênios;202205;8
1480111;1492374;760;Pagamentos;202205;4
5488134;5180691;17175;Convênios;202203;5
5647554;5321195;17620;Pagamentos;202203;2
1584075;1588989;280;Convênios;202206;2
1584075;1588989;280;Cartões;202206;2
6191264;1507665;493;Conta Corrente;202205;8
1634541;1630086;6920;Conta Corrente;202204;16
5025944;4769239;16020;Cartões;202203;12
5025944;4769239;16020;Pagamentos;202203;36
1589099;1593551;5967;Pagamentos;202202;2
5488134;5180691;17175;Pagamentos;202202;15
2274707;5796294;19283;Conta Corrente;202205;4
1555276;1562221;4111;Cartões;202205;2
2274707;5796294;19283;Cartões;202204;4
7139347;6607175;23078;Conta Corrente;202203;2
2274707;5796294;19283;Cartões;202203;4
5610763;5288936;17094;Conta Corrente;202204;4
6781970;6304239;21288;Pagamentos;202205;2
2684440;2602472;11320;Convênios;202202;2
1480111;1492374;760;Pagamentos;202203;2
2456275;2390245;10499;Conta Corrente;202203;6
1634541;1630086;6920;Conta Corrente;202206;8
5473009;5167341;17124;Pagamentos;202201;2
2456275;2390245;10499;PIX;202203;4
1584075;1588989;280;PIX;202205;78
1584075;1588989;280;PIX;202206;58
1573393;1579048;3492;PIX;202204;2
4144098;3956969;14389;PIX;202202;10
6706819;6240337;21016;PIX;202203;24
7024445;6509549;22667;PIX;202202;14
3322690;3180499;12610;PIX;202205;138
3322690;3180499;12610;PIX;202202;102
7139347;6607175;23078;PIX;202202;64
7139347;6607175;23078;PIX;202203;118
6438117;6009475;20028;PIX;202202;104
1572020;1577796;2771;PIX;202204;6
1555276;1562221;4111;PIX;202204;18
6240479;5838547;19399;PIX;202204;38
1573393;1579048;3492;PIX;202203;6
2274707;5796294;19283;PIX;202204;32
2456275;2390245;10499;PIX;202206;4
1513759;1523910;2798;PIX;202204;2
5610763;5288936;17094;PIX;202204;76
5488134;5180691;17175;PIX;202205;45
1572594;1578312;5320;PIX;202201;56
1572594;1578312;5320;PIX;202206;64
5647554;5321195;17620;PIX;202203;6
5473009;5167341;17124;PIX;202205;48
6438117;6009475;20028;PIX;202206;248
1555276;1562221;4111;PIX;202203;22
3711834;3541409;13587;PIX;202203;12
6240479;5838547;19399;PIX;202205;16
3711834;3541409;13587;PIX;202204;52
4697595;4475385;14826;PIX;202205;20
2456275;2390245;10499;PIX;202201;4
5610763;5288936;17094;PIX;202203;120
1480111;1492374;760;PIX;202203;4
2684440;2602472;11320;PIX;202204;62
1634541;1630086;6920;PIX;202203;72
1589099;1593551;5967;PIX;202206;212
1508063;1518559;1651;PIX;202205;6
1893525;1869071;4014;PIX;202204;4
5025944;4769239;16020;PIX;202206;120
5025944;4769239;16020;PIX;202205;240
1508063;1518559;1651;PIX;202201;14
6781970;6304239;21288;PIX;202203;24
2684440;2602472;11320;PIX;202205;62
7211072;6668060;23507;PIX;202203;84
7211072;6668060;23507;PIX;202205;56
7211072;6668060;23507;PIX;202201;64
3502003;3349181;13056;PIX;202204;18
1480111;1492374;760;PIX;202201;2
5025944;4769239;16020;PIX;202201;60
1465833;1478833;1589;PIX;202201;72
1465833;1478833;1589;PIX;202205;28
5473009;5167341;17124;PIX;202202;10
7024445;6509549;22667;PIX;202201;14
7024445;6509549;22667;PIX;202206;18
3755360;3580779;13625;PIX;202206;4
5814654;5468370;18244;PIX;202203;172
5814654;5468370;18244;PIX;202202;656
3700418;3531304;10103;Pagamentos;202204;2
1589099;1593551;5967;Conta Corrente;202202;2
1572020;1577796;2771;Cartões;202206;1
6706819;6240337;21016;Pagamentos;202206;2
5025944;4769239;16020;Cartões;202205;12
1584075;1588989;280;Convênios;202203;4
6438117;6009475;20028;Convênios;202205;40
3322690;3180499;12610;Investimentos;202202;6
1589099;1593551;5967;Pagamentos;202204;2
1584075;1588989;280;Pagamentos;202202;2
5025944;4769239;16020;Pagamentos;202205;36
5473009;5167341;17124;Pagamentos;202204;2
4549420;4340302;14567;Conta Corrente;202204;4
5488134;5180691;17175;Pagamentos;202205;30
1584075;1588989;280;Pagamentos;202201;6
7211072;6668060;23507;Pagamentos;202206;24
2684440;2602472;11320;Pagamentos;202201;4
6706819;6240337;21016;Conta Corrente;202203;2
5610763;5288936;17094;Conta Corrente;202205;6
1584075;1588989;280;Cartões;202203;4
6438117;6009475;20028;Cartões;202201;8
3322690;3180499;12610;Pagamentos;202203;6
3322690;3180499;12610;Convênios;202205;12
6438117;6009475;20028;Convênios;202203;24
3322690;3180499;12610;Pagamentos;202201;6
3711834;3541409;13587;Pagamentos;202202;12
5488134;5180691;17175;Pagamentos;202203;10
6240479;5838547;19399;Cartões;202206;2
1572020;1577796;2771;Cartões;202202;1
1572594;1578312;5320;Pagamentos;202206;4
6240479;5838547;19399;Cartões;202204;2
1634541;1630086;6920;Pagamentos;202205;16
5488134;5180691;17175;Pagamentos;202206;50
6240479;5838547;19399;Investimentos;202205;4
6240479;5838547;19399;Cartões;202205;2
1508063;1518559;1651;Investimentos;202202;8
6438117;6009475;20028;Cartões;202204;8
1555276;1562221;4111;Conta Corrente;202202;2
7139347;6607175;23078;Conta Corrente;202205;12
4549420;4340302;14567;Conta Corrente;202202;4
5610763;5288936;17094;Crédito;202201;2
3711834;3541409;13587;Convênios;202202;4
1572594;1578312;5320;Convênios;202202;8
5488134;5180691;17175;Convênios;202206;5
1555276;1562221;4111;Cartões;202204;2
1572594;1578312;5320;Convênios;202201;8
6438117;6009475;20028;Pagamentos;202201;48
6438117;6009475;20028;Pagamentos;202204;48
5473009;5167341;17124;Pagamentos;202205;2
5025944;4769239;16020;Cartões;202201;12
4909003;4666172;14940;Pagamentos;202203;40
6240479;5838547;19399;Pagamentos;202204;8
1555276;1562221;4111;Conta Corrente;202203;2
2684440;2602472;11320;Pagamentos;202203;4
1653030;1646509;7650;Conta Corrente;202205;18
1555276;1562221;4111;Pagamentos;202203;2
1480111;1492374;760;Cartões;202204;2
2684440;2602472;11320;Crédito;202205;2
6438117;6009475;20028;Convênios;202204;8
5488134;5180691;17175;Convênios;202205;5
5488134;5180691;17175;Conta Corrente;202203;5
2274707;5796294;19283;PIX;202205;20
2456275;2390245;10499;PIX;202202;2
3322690;3180499;12610;PIX;202206;30
5610763;5288936;17094;PIX;202202;82
7139347;6607175;23078;PIX;202206;114
7139347;6607175;23078;PIX;202201;66
5488134;5180691;17175;PIX;202203;15
1572594;1578312;5320;PIX;202204;44
5473009;5167341;17124;PIX;202201;14
6438117;6009475;20028;PIX;202204;384
1555276;1562221;4111;PIX;202205;20
4549420;4340302;14567;PIX;202203;8
4549420;4340302;14567;PIX;202204;16
2274707;5796294;19283;PIX;202206;32
1573393;1579048;3492;PIX;202206;2
4144098;3956969;14389;PIX;202206;8
1513759;1523910;2798;PIX;202205;2
6438117;6009475;20028;PIX;202201;304
1555276;1562221;4111;PIX;202202;18
1555276;1562221;4111;PIX;202206;26
6240479;5838547;19399;PIX;202202;16
6240479;5838547;19399;PIX;202206;2
1496357;3066153;12513;PIX;202206;2
4697595;4475385;14826;PIX;202203;4
7139347;6607175;23078;PIX;202205;62
1653030;1646509;7650;PIX;202206;18
4697595;4475385;14826;PIX;202204;8
1893525;1869071;4014;PIX;202201;2
1893525;1869071;4014;PIX;202203;2
1893525;1869071;4014;PIX;202205;2
3700418;3531304;10103;PIX;202204;10
3700418;3531304;10103;PIX;202203;12
6781970;6304239;21288;PIX;202205;32
5814654;5468370;18244;PIX;202201;408
4909003;4666172;14940;PIX;202204;64
2684440;2602472;11320;PIX;202203;42
7211072;6668060;23507;PIX;202204;92
4909003;4666172;14940;PIX;202201;36
7211072;6668060;23507;PIX;202202;48
4909003;4666172;14940;PIX;202202;68
3502003;3349181;13056;PIX;202205;24
5025944;4769239;16020;PIX;202202;72
1589099;1593551;5967;PIX;202204;132
1589099;1593551;5967;PIX;202202;104
7024445;6509549;22667;PIX;202204;26
3196737;1477500;51;PIX;202206;2
3755360;3580779;13625;PIX;202201;2
5488134;5180691;17175;PIX;202206;55
7138933;6606792;23175;Convênios;202206;12
1477641;1490041;1333;Pagamentos;202202;6
1570052;1575984;5401;Pagamentos;202204;16
1669073;1661081;6998;Cartões;202202;8
6631312;6176075;20800;Pagamentos;202206;12
1548056;1555573;1309;Pagamentos;202204;6
1561366;1567928;850;Pagamentos;202205;4
1476856;1489315;1600;Convênios;202201;4
1507108;1517693;710;Conta Corrente;202204;18
1962419;1932152;8028;Pagamentos;202206;2
1621129;1619634;1554;Pagamentos;202202;2
1507108;1517693;710;Conta Corrente;202203;9
2144723;1603547;60;Pagamentos;202202;2
6625075;6170661;20753;Cartões;202204;2
6631312;6176075;20800;Conta Corrente;202204;8
1548056;1555573;1309;Pagamentos;202201;12
1553441;1560545;1546;Investimentos;202202;2
1578094;1583455;5223;Convênios;202202;4
1548056;1555573;1309;Pagamentos;202202;10
1669073;1661081;6998;Crédito;202205;16
1488732;1500473;1643;Crédito;202202;4
1561366;1567928;850;Convênios;202205;2
6625075;6170661;20753;Conta Corrente;202202;2
5922298;5562805;18597;Pagamentos;202205;1
6637434;6181409;20834;Pagamentos;202201;6
1553441;1560545;1546;Cartões;202201;2
1578094;1583455;5223;Cartões;202203;4
1578094;1583455;5223;Pagamentos;202204;4
1570052;1575984;5401;Conta Corrente;202201;24
2615702;2539065;10863;Pagamentos;202206;10
1481130;1493342;1520;Conta Corrente;202201;2
1561366;1567928;850;Pagamentos;202202;2
1477641;1490041;1333;Pagamentos;202205;6
1553441;1560545;1546;Conta Corrente;202204;2
6631312;6176075;20800;Crédito;202203;4
1476856;1489315;1600;Convênios;202203;6
1548056;1555573;1309;Conta Corrente;202201;4
1570052;1575984;5401;Pagamentos;202203;16
1578094;1583455;5223;Pagamentos;202205;8
1570052;1575984;5401;Pagamentos;202201;24
1540341;1548464;3425;Pagamentos;202203;2
1561366;1567928;850;Cartões;202202;2
1477641;1490041;1333;Pagamentos;202204;4
1540341;1548464;3425;Pagamentos;202202;2
1561366;1567928;850;Cartões;202204;2
1548056;1555573;1309;Convênios;202204;4
1476856;1489315;1600;Pagamentos;202202;2
1669073;1661081;6998;Pagamentos;202202;40
1669073;1661081;6998;Convênios;202201;16
1481130;1493342;1520;Conta Corrente;202203;2
1570052;1575984;5401;Cartões;202205;4
1669073;1661081;6998;Convênios;202205;8
2615702;2539065;10863;Pagamentos;202201;4
1669073;1661081;6998;Investimentos;202205;16
1570052;1575984;5401;Convênios;202201;4
1962419;1932152;8028;Convênios;202205;2
1578094;1583455;5223;Pagamentos;202202;4
1553441;1560545;1546;Cartões;202204;2
1476856;1489315;1600;Cartões;202205;2
3991013;3818851;14087;Conta Corrente;202205;6
1669073;1661081;6998;Convênios;202204;8
1962419;1932152;8028;Pagamentos;202203;2
1553441;1560545;1546;PIX;202203;6
1468483;1481244;868;PIX;202204;8
1476856;1489315;1600;PIX;202203;68
7138933;6606792;23175;PIX;202203;88
1548056;1555573;1309;PIX;202206;56
7138933;6606792;23175;PIX;202202;20
1621129;1619634;1554;PIX;202205;96
6924809;6425674;22179;PIX;202206;30
2144723;1603547;60;PIX;202206;6
1621129;1619634;1554;PIX;202203;42
1561366;1567928;850;PIX;202205;4
6631312;6176075;20800;PIX;202202;12
2144723;1603547;60;PIX;202205;4
1778063;1762154;3450;PIX;202201;2
1548056;1555573;1309;PIX;202201;28
1476856;1489315;1600;PIX;202201;24
3270802;3133743;12300;PIX;202203;8
1540341;1548464;3425;PIX;202205;8
1561366;1567928;850;PIX;202206;10
1577696;1583063;5169;PIX;202204;2
1477641;1490041;1333;PIX;202203;94
1570052;1575984;5401;PIX;202201;84
6637434;6181409;20834;PIX;202204;4
1481130;1493342;1520;PIX;202202;2
1553441;1560545;1546;PIX;202202;6
6746467;2202953;9750;PIX;202206;12
1553441;1560545;1546;PIX;202206;2
6625075;6170661;20753;PIX;202202;8
1669073;1661081;6998;PIX;202206;456
6746467;2202953;9750;PIX;202204;14
